Дата,Канал,Тип медиа,ID,Текст,Просмотры,Форварды,Резонанс,тематики,
2023-07-14 14:15:34,voopiik_samara,Тематический паблик,280,"❗Государственная дума приняла в третьем чтении два законопроекта, связанных с объектами культурного наследия  Первый - № 991858-7 https://sozd.duma.gov.ru/bill/991858-7  Теперь при расселении аварийных домов, люди письменно могут подтвердить желание получить квартиру не только в городе проживания, но и в другом населенном пункте. Надобность поправки в пояснительной записки депутаты связали с проблемой предоставления жилых помещений гражданам в границах населенного пункта по месту их жительства.   Этот же закон вносит поправки в работу капремонта. Если у многоквартирного дома - объекта культурного наследия - не определен предмет охраны, работы будут проводиться по общим правилам жилищного законодательства. Также это касается работ, которые не будут связаны с предметом охраны здания. Историко-культурная экспертиза для таких работ отменяется: требуется только соблюдать закон об объектах культурного наследия 🤷‍♂  Второй - № 1040742-7 https://sozd.duma.gov.ru/bill/1040742-7  Согласно этому законопроекту у малого и среднего бизнеса появится 1) возможность выкупать ОКН без аукциона, по истечению двух лет аренды; 2) выкупить ОКН в удовлетворительном состоянии на аукционе (земля при этом выкупается вместе с объектом); 3) в неудовлетворительном состоянии объекты будут передаваться через электронные конкурсы с условиями инвестирования. В последнем случае земля выкупается только после соблюдения инвестусловий, до этого она будет находиться в аренде",787,7,"0,007828356045",НПА; инициативы по сохранению памятников,
2023-06-26 20:32:28,voopiik_samara,Тематический паблик,254,"Как купечество повлияло на появление модерновых особняков? Кто были их проводниками в модный стиль? Есть ли место барам и творческим кластерам в исторических зданиях?    Вторая серия нашего документального сериала рассказывает предысторию купеческого сословия, почему Самару можно назвать хорошим примером купеческого города, какие архитекторы спроектировали и построили около 50 зданий в стиле Ар-нуво и как уже современный бизнес может интегрироваться в историческую застройку.    При поддержке Президентского фонда культурных инициатив  https://vk.com/video-214832511_456239026",1260,15,"0,007809110629",история; содействие со стороны ОВ,
2023-06-06 17:43:41,voopiik_samara,Тематический паблик,234,"Дни модерна в Самаре.  Трехдневный форум - часть проекта ""Модерн губернии"", который реализует Самарское региональное отделение Всероссийского общества охраны памятников истории и культуры при поддержке Президентского фонда культурных инициатив.  Фестиваль «Дни модерна» (6+) пройдет в Самаре с 9 по 11 июня. Он приурочен к празднованию Всемирного дня модерна 10 июня. Трехдневная программа мероприятий пройдет на двух площадках – во дворе и в помещениях Музея модерна (улица Красноармейская, 15) и в музее-галерее «Заварка» (улица Самарская, 207а). Она включает в себя кинопоказы многосерийного фильма «Модерн губернии», лекции экспертов, выставку «Модерн в облаках», мастер-классы для детей, круглый стол, экскурсии по экспозициям, а также тематические экскурсии по городу.  Трехдневный форум - часть проекта ""Модерн губернии"", который реализует Самарское региональное отделение Всероссийского общества охраны памятников истории и культуры при поддержке Президентского фонда культурных инициатив.  Идея проекта «Модерн губернии» - исследовать и рассказать жителям о зданиях начала ХХ века, расположенных на исторической территории Самарской губернии - в Бузулуке, Балакове, Димитровграде, Чапаевске и Самаре. Съемочная группа изучила архивные материалы и научную литературу, публикации в прессе и блогах, пообщалась с местными экспертами, нынешними владельцами и жителями исторических домов. Итогом проекта стал многосерийный документальный фильм ""Модерн губернии"" и фестиваль ""Дни модерна"", на котором он будет впервые показан.      Программа «Дней модерна» в Самаре  Даты проведения: 9-11 июня 2023 года  Возрастное ограничение: 6+  9 июня (пятница)  Музей модерна  13.30 – 14.30 Экскурсия по экспозиции Музея модерна  Посещение бесплатное. Количество мест ограничено. Требуется предварительная регистрация в группе Музея модерна ВКонтакте: https://vk.com/mmodernsamara  Музей-галерея «Заварка»  16.00 – 17.00 Лекция «Архитектура самарского модерна». Прочитает историк архитектуры, член Совета Самарского регионального отделения ВООПИиК, куратор Дней модерна в Самаре Армен Арутюнов (Самара)  Вход свободный. Требуется предварительная регистрация в группе Музея-галереи «Заварка» ВКонтакте: https://vk.com/zavarkagallery  Экскурсии по городу  17.00 – 19.00 Экскурсия «Питер 2.0. Время модерна» от бюро ART-Экскурсии. Маршрут от улицы Ленинградской, 43 до Музея модерна Условия участия и регистрация по телефону 8 (987) 914-66-64   Двор Музея модерна  08.00 – 23.00 Выставка «Модерн в облаках»  19.00 – 20.00 Лекция «Ар-нуво в архитектуре России: образ пространства». Прочитает историк архитектуры, кандидат искусствоведения, доцент, зав. кафедрой истории русского искусства РГГУ Илья Печёнкин (Москва)  20.30 – 22.00 Кинопоказ серий фильма «Модерн губернии»  Вход на мероприятия свободный. Регистрация не требуется  10 июня (суббота)  Музей модерна  12.00 – 13.00 Экскурсия по экспозиции Музея модерна  Посещение бесплатное. Количество мест ограничено. Требуется предварительная регистрация в группе Музея модерна ВКонтакте: https://vk.com/mmodernsamara  Музей-галерея «Заварка»  14.00 – 15.00 Кинопоказ серий фильма «Модерн губернии»  Посещение бесплатное. Требуется предварительная регистрация в группе Музея-галереи «Заварка» ВКонтакте: https://vk.com/zavarkagallery   15.30 – 16.30 Круглый стол «Проблемы сохранения объектов модерна в историческом поселении Самара»  Вход свободный. Регистрация не требуется.  Экскурсии по городу  15.00 – 17.00 Экскурсия «Питер 2.0. Время модерна» от бюро ART-Экскурсии. Маршрут от улицы Ленинградской, 43 до Музея модерна Условия участия и регистрация по телефону 8 (987) 914-66-64   Двор Музея модерна  08.00 – 23.00 Выставка «Модерн в облаках»  17.30 – 18.30 Лекция «Стиль и форма модерна: до, после и вместо». Прочитает историк архитектуры, доцент НИУ МГСУ, профессор МГАХИ им. Сурикова, советник РААСН Николай Васильев (Москва).  19.00 – 20.00 Лекция «Архитектурная керамика России эпохи модерна». Прочитает научный консультант Музея архитектурной художественной керамики «Керамарх», научный редактор журнала «Архитектурная керамика мира» Андрей Роденков (Санкт-Петербург)  20.30 – 22.00 Кинопоказ серий фильма «Модерн губернии»  Вход на мероприятия свободный. Регистрация не требуется  11 июня (воскресенье)  Музей-галерея «Заварка»  13.00 – 14.30, 15.00 – 16.30 Мастер-класс для детей «Фасады модерна» (в рамках проекта «Истории самарского деревянного зодчества»). Проведет Архитектурная школа «ФУТУРУГУРУ»  Участие бесплатное. Количество мест ограничено. Требуется предварительная регистрация в группе Музея-галереи «Заварка» ВКонтакте: https://vk.com/zavarkagallery   15.00 – 16.30 Кинопоказ серий фильма «Модерн губернии»  Посещение бесплатное. Требуется предварительная регистрация в группе Музея-галереи «Заварка» ВКонтакте: https://vk.com/zavarkagallery  Музей модерна  16.00 – 17.00 Экскурсия по экспозиции Музея модерна  Посещение бесплатное. Количество мест ограничено. Требуется предварительная регистрация в группе Музея модерна ВКонтакте: https://vk.com/mmodernsamara  Экскурсии по городу  18.00 – 20.00 Экскурсия «Питер 2.0. Время модерна» от бюро ART-Экскурсии. Маршрут от улицы Ленинградской, 43 до Музея модерна Условия участия и регистрация по телефону 8 (987) 914-66-64   Двор Музея модерна  08.00 – 23.00 Выставка «Модерн в облаках»  20.00 – 21.30 Кинопоказ серий фильма «Модерн губернии»  Вход на мероприятия свободный. Регистрация не требуется",920,14,"0,007771517389",мероприятие; история,
2023-03-25 3:52:19,voopiik_samara,Тематический паблик,200,"Пожар в Челышёвском доме (объект культурного наследия регионального значения) по адресу ул. Красноармейская, д. 60 в ночь с 22 на 23 марта 2023 г станет одним из самых печальных событий в Самаре в текущем году. Без крыши над головой остались более сотни жителей дома.   Наш коллега и краевед Игорь Викторович Махтев написал статью о первых жильцах Челышёвского дома на Алексеевской.   ""Сегодня в Самаре мало кто вспомнит, что нынешняя улица Фрунзе когда-то называлась Челышёвской. Саратовскую – вспомнят, а Челышёвскую – вряд ли. Уж больно не вписывались крестьяне-миллионеры Челышёвы в самарскую действительность, ни в размеренную жизнь купеческого города, ни в сумасшедшую круговерть революционной Самары. Восемнадцатого сентября 1915 года в Воскресенском кафедральном соборе Самары отпевали умершего 48-летнего крестьянина Владимирской губернии Михаила Дмитриевича Челышова (именно так, через «О» писалась фамилия в метрических книгах), члена Государственной думы Российской империи III созыва от Самарской губернии, бывшего городского голову Самары, известного на всю Россию борца за трезвый образ жизни. В честь него в Самаре переименовали улицу Саратовскую в Челышёвскую. Это название просуществовало 3 года, в декабре 1918 года первым восьми улицам Самары поменяли названия по идеологическим причинам. Улице М. Челышева вернули название Саратовская.  Исчезнув с карты города фамилия Челышёвых не забылась самарцами, любой житель города покажет вам как пройти к Челышовскому дому. Впрочем, если горожанин уточнит – на Фрунзе или на Красноармейской? Знайте, вам встретился самарский старожил.  Челышёвы были одними из крупнейших владельцев недвижимости в Самаре. Первый большой доходный дом в русском стиле по проекту А.А. Щербачёва они построили на улице Саратовской (ныне ул. Фрунзе, 56) в 1895 году, а в 1899 году по проекту того же архитектора началось строительство доходного дома на Алексеевской улице (ныне ул. Красноармейская, 60). В 1903 году строительство доходного дома было завершено, почти десятилетие этот дом был самым крупным жилым зданием Самары. Именно его самарцы чаще всего называют «Челышёвскмим».  Челышёвские доходные дома были, как сказали бы современники, домами для среднего класса, юристы и архитекторы, инженеры и врачи, учителя, офицеры и чиновники различных ведомств были основными нанимателями квартир в этих домах до революции. Первый этаж Челышёвского дома на Алексеевской арендовали: Самарское управление государственными имуществами Министерства государственных имуществ, Губернское по фабричным и горнозаводским делам присутствие Министерства торговли и промышленности, Самарский лесоохранный комитет Главного управления землеустройства и земледелия и некоторые другие.  Но сегодня речь пойдёт не о конторах и присутственных местах, сегодня речь пойдёт о людях, живших в этом доме. За более чем вековую историю этого здания тысячи человек называли его своим домом. Сотни свадеб, крестин и похорон видели эти стены. Для кого-то дом стал временным прибежищем, для кого-то последним местом обитания на этом свете. Так кто же они были первые жильцы Челышёвского дома на Алексеевской?  Давайте знакомится, вот далеко не полный список людей одними из первых поселившихся в этих стенах.  В квартире № 7 жил офицер 54-ой пехотной резервной бригады, штабс-капитан, старший адъютант управления Куфтин Алексей Никанорович, с женой Марией Николаевной и сыновьями.  Алексей Николаевич родился 27 августа 1874. К концу военной карьеры дослужился до звания полковника. Жизненный путь русский офицер завершил в далёком Тунисе. В 1920 году Алексей Никанорович эвакуировался в Бизерту вместе с семьей сына Евгения, морского офицера. Работал библиотекарем в Морском корпусе. Скончался 4 июля 1924 года.  В шестой квартире жил старший врач 189 пехотного Измаильского полка Гавриил Онуфриевич Скварченко. Он родился 1868 году.  В краеведческом отделе Самарской областной научной библиотеки сохранилась брошюра «Людская чума», напечатанная в губернской типографии в 1911 году по докладу, прочитанному Гавриилом Онуфриевичем в Самарском военном гарнизонном собрании. В 1914 году защитил диссертацию на степень доктората медицины в клинике при кафедре общей терапии и диагностики внутренних болезней Военно-медицинской академии М. В. Яновского.  В 1910 году в Челышёвском доме проживали педагоги: Теркан Евгения Андреевна учительница 7-го смешанного училища и преподаватель Шиманский А. И. и преподавательница Неделькина А. Н..  Список жильцов-чиновников открывает Тлущиковский Леонид Викентьевич — коллежский советник надзиратель окружного акцизного управления. Его подчинённый Казимир Владиславович Радван, старший помощник надзирателя того же ведомства, надворный советник. Жену Кзимира Владиславовича звали Казмира-Августина, урожденная Явшиц.  В пятой квартире проживал потомственный дворянин Сергей Павлович Винтцель с женой Зинаидой Иоакимовной. Служил Сергей Павлович помощником тюремного инспектора. В 1910 году в семье Витцелей родилась дочь, которую в честь матери назвали Зинаидой. Винтцель был не единственный представитель карательных органов в доме, в 1912 году из Иркутска в Самару переведён полковник Михаил Игнатьевич Познанский, который возглавил Самарское губернское жандармское управление. По некоторым сведениям, полковник Познанский также поселился в Челышёвском доме. В историю Самары он вошёл как человек лично допрашивавший Валериана Куйбышева. К слову, основателя Жигулёвского пивоваренного завода Альфреда фон Вакано по подозрению в шпионстве в пользу Австрии сослал в Бузулук тоже он.  Ещё один жилец - Гладыш Николай Александрович, титулярный советник, секретарь губернского акцизного управления. Николай Александрович - 39-летний вдовец в 1901 году сочетался вторым браком с 24-летней девицей Антониной Федоровной Грушиновской и поселился с молодой женой в новой квартире в самом большом доходном доме Самары.  Жилец квартиры №16 - Бурский Павел Дмитриевич. Выпускник Симбирского кадетского корпуса. Окончил Николаевское кавалерийское училище. Службу начал в 24-ом драгунском Лубенском полку. Сделал прекрасную военную карьеру. В Самаре в чине полковника служил штаб-офицером при управлении 54-й пехотной резервной бригады. В октябре 1914 года уволен от службы по болезни в чине генерал-майора.  Гражданская война не оставила старого вояку в покое, в возрасте 52 лет отставной генерал поступил н службу в Рабоче-крестьянскую Красную армию. Последняя должность в РККА -помощник начальника управления по подготовке и обучению войск. По некоторым данным, репрессирован в середине 30-х годов.  Представители железнодорожного ведомства: Ванчаков Дмитрий Андреевич — надворный советник, начальник службы сборов управления Самаро-Златоустовской железной дороги. По соседству жили его подчинённые начальники отделений той же службы: Марута-Сукало-Краснопольский Василий Михайлович, титулярный советник Фотим Гаврилович Аболенский и Иван Афанасьевич Афанасьев. Лебедев А. А. - представитель Челябинской железной дороги.  Николай Леонидович Грандмезон — непременный член отделения Крестьянского поземельного банка. По семейному преданию его предком был французский маркиз Жан де Гранд – Мезон, который, во время Великой французской революции, был отправлен на гильотину. Двух малолетних сыновей маркиза - Жана и Шарля, стараниями императрицы Екатерины II вывезли в Россию. Братья Грандмезоны получили в России военное образование и стали офицерами. Жан, записанный в послужном списке Иваном Ивановичем, дослужился до звания подполковника, участвовал в Отечественной войне 1812 года. В 1819 году Грандмезоны были внесены в Дворянскую родословную книгу Владимирской губернии. Получается, что Грандмезон и хозяин дома Челышёв – земляки.  Николай Леонидович, как и его предки, стал военным. Впоследствии успешно окончил финансовый факультет Московского университета, ушел с военной службы и сделал успешную карьеру банкира. В Самаре он был управляющим отделением Крестьянского поземельного банка, а весной 1914 года, получил назначение в Симферополь, куда и прибыл с женой Александрой Николаевной и детьми Николаем и Татьяной.  С 1917-го по 1920 годы власть в Крыму менялась более 15 раз, и при всех властях Николай Леонидович возглавлял банк.  В историю банковского дела он вошёл как человек организовавший выпуск крымских денежных знаков, которые в 1919 -1920 годах являлись платежным средством в Крыму.  После прихода к власти большевиков был арестован как бывший капитан царской армии. В тюрьме заболел тифом и умер в 1921 году.  В 1919 г. Челышёвский дом на Алексеевской (с 1918 года улица называлась Красноармейской), был экспроприирован и передан самарскому горсовету. В доме появились совсем другие жильцы. С начала 1930-х годов все учреждения, за исключением аптеки, из дома убрали, во всех помещениях сделали коммуналки.  Вот такая история Челышёвского дома и его первых жильцов.  Увы причина написания этих строк невесёлая. В ночь с 22 на 23 марта Челышёвский дом горел. Зданию необходимо провести техническую экспертизу фундамента, кровли, коммуникаций, перекрытий и несущих конструкций, чтобы понимать устойчивость здания, — сообщили в мэрии Самары. Десятки человек остались без жилья. Теперь спасать нужно не только дом, нужно спасать и его жильцов. Для города это знаковое здание и очень важно чтобы пострадавшие жители не стали последними жильцами Челышёвского дома на Алексеевской.""",1485,27,"0,007676997441",угроза утраты; история; дом челышева,
2023-02-05 15:31:38,voopiik_samara,Тематический паблик,120,"Элеватор. Экспериментальный элеватор две башни. Начало сноса.  В настоящее время проходят суды между ВООПИК  и УГООКН. ВООПИК настаивает на ценности элеватора, как объекта культурного наследия. Предостерегает от сноса. Управление государственной охраны объектов культурного наследия не видит в объекте архитектурной, градостроительной ценности и подлинности. Утверждает, что снос элеватора невозможен, он входит в предмет охраны исторического поселения, как доминанта. Сегодня рабочая группа ВООПИК вышла на объект и зафиксировала начало сноса элементов элеватора. Подготовили официальное обращение в УГООКН.",9937,27,"0,007653061224",элеватор; угроза утраты; снос; препятствование со стороны ОВ,
2025-05-26 16:19:12,samaralastdream,Тематический паблик,8086,"Необычная деталь городского пространства начала XX века — точки продажи надгробных памятников на берегу Волги. Пришла баржа, её разгрузили и продают прямо на месте. На фотографии Алексеевский (ныне Красноармейский) спуск. Да, раньше по нему поднимался трамвай, как раз на фотографии прокладывают линию.   А в газете — объявление, например вот такое от 8 июня 1907 года в «Волжском слове».",1940,16,"0,007633587786",история,
2024-10-10 13:03:35,samaralastdream,Тематический паблик,5824,"Из дневника 12-летнего подростка, путешествовавшего по Волге летом 1909 года:    «К Самаре мы подошли к вечеру, кажется, в девятом часу. Мама с Анной Дмитриевной остались на параходе, а я с Колей пошли в город. Пройдя мимо двух-трех улиц {и} вышли на Дворянскую улицу. По этой улице дошли по памятника Александру II. Памятник стоит на площади, в маленьком садике. Фигура Александра II помещается на подмосте. По бокам фигуры красуются 4 фигуры: крестьянин, осеняющий себя крестным знамением; в память освобождения крестьян; Шамиль, в память покорения Кавказа; Туркестанская женщина, в память присоединения Ка̶в (зачеркнуто) Средне-Азиатских владений; и, кажется, славянская женщина, в память освобождения славян. Посмотрев на памятник, пошли обратно, при чем я замешался на улицах и Коля меня все упрекал и долго будет упрекать этим».  источник: prozhito.org",3449,27,"0,00731985035",история,
2024-02-10 21:02:32,samaralastdream,Тематический паблик,4968,"Памятник В.В. Куйбышеву — Дворец культуры  «Волжская коммуна», 24 января 1937 года",763,6,"0,007044379591",история,
2024-01-29 13:29:53,samaralastdream,Тематический паблик,4777,"Когда я был маленький, родители и бабушка часто говорили мне «что ты как Пиня?». Это значило, что я опять надел носки разного цвета или типа того.   Моя бабушка Цецилия Лившиц жила в старом городе со времен той Войны. Она видела его, Пиню, на улицах старой Самары. Бабушка было молодая красивая девушка, а он был старый юродивый. Он вечно свистел вслед красивым девушкам и зачем-то носил Бог знает что в карманах пальто.   О нем рассказывали, что он бывший австрийский военнопленный, бывший ювелир. Непременно — бывший. Люди чувствовали, что он не всегда был юродивый. Потому что время может вывернуть человека так, как выворачивал карманы Пиня. Поэтому и памятник хотели поставить. А потом он пропал.   Но на самом деле он здесь, в Самаре. Потому что мне и многим из вас говорили «что ты как Пиня?». А мы — все равно — как Пиня, и будем как Пиня, что бы уже не случилось.   P.S.  Берегите психов, чужаков, еретиков. Ведь все — переплетено.",9397,75,"0,006894113488",история,
2024-01-20 19:55:04,samaralastdream,Тематический паблик,4639,"ЗАПИСКИ БЫВШЕГО (в канун столетия со дня смерти Владимира Ленина)  Вечно жду туристов у памятника Ленину. Тень его поворачивалась незаметно — солнечные часы. Когда люди собрались, коронная шутка: что ж, начнем экскурсию в тени вождя! Почему-то над ней редко смеялись.   А пока туристы не пришли — смотрел на прохожих. Какие эмоции у них вызывает самый сложный памятник Самары? Прежде всего, большинству он безразличен. Но у некоторых — ярко. Я своими глазами видел, как бабушка сняла чепчик и начала истово молиться:  —слез бы ты, батюшка, да показал бы этим сволочам...  Потом надела его и пошла дальше, жмурясь. А другая подошла к нам с группой, долго слушала, а потом спросила деловито:  —когда уже царя вернете?   В общем, как говорил исследователь старообрядчества Мельников-Печерский — раскол на бабах держится. Иная просила прогнать детей от постамента, потому что под Ильичом играть нехорошо.   Однажды и я уселся на тумбу возле памятника. Тогда пьяненький блюститель ильичовой сакральности не выдержал беспредела и подошел сказать «здесь не принято сидеть». Я внимательно рассмотрел прожженные дырки на его рейтузах и ответил, психуя:   —Тебя вообще почему это интересует? Иди ты нахуй отсюда.   И он ушел, грустный. А потом подошел человек по имени Леопольд и попросил нас жить дружно. И добавил: «а давайте лучше порядок на площади наведем и фонтаны внизу восстановим. Смотрите, как вода красиво бежит».",1447,13,"0,006849315068",история,
